Car Brand,Car Model,Production Year,Mileage,Price,Description,Specs,Timestamp,Location
Toyota,Prado,2017,"119,500 km","121,000",Toyota Prado GXR,GCC Specs,04-03-24 14:49,Dubai
Toyota,Fortuner,2023,0 km,"121,000",TOYOTA FORTUNER 2.7L BASIC MODEL 2023,GCC Specs,04-03-24 14:49,Dubai
Nissan,Xterra,2022,"47,380 km","121,000",AED1838/month | 2022 Nissan Xterra Platinum 2.5L | GCC Specifications | Ref#162597,GCC Specs,04-03-24 14:49,Dubai
Nissan,Xterra,2023,"13,000 km","121,000","Titanium | Only 13,000Kms | Under Warranty | GCC Specs | Brand New Condition | Accident Free |",GCC Specs,04-03-24 14:49,Dubai
Toyota,Fortuner,2019,"64,533 km","121,900",2019 Toyota Fortuner VXR  â€¢ 1 Year free warranty â€¢ 0 Down payment,GCC Specs,04-03-24 14:49,Dubai
Toyota,Prado,2019,"60,000 km","122,000",Prado 2.7,GCC Specs,04-03-24 14:49,Dubai
Toyota,Rav 4,2023,0 km,"122,000",LE Hybrid AWD 2.5L petrol White color,GCC Specs,04-03-24 14:49,Dubai
Toyota,Fortuner,2021,"113,000 km","122,000",TOYOTA FORTUNER GXR V6 2021,GCC Specs,04-03-24 14:49,Dubai
Toyota,Prado,2021,"37,700 km","122,000",2021 Toyota Prado 2.8L V4 Deisel - Right Hand Drive,European Specs,04-03-24 14:49,Dubai
Toyota,Fortuner,2023,0 km,"122,000",TOYOTA FORTUNER EXR 2023 GCC,GCC Specs,04-03-24 14:49,Dubai
Toyota,Fortuner,2023,0 km,"122,000",(LHD) TOYOTA FORTUNER 2.7P AT 4X4 2023 â€“ BLACK (DIFFERNT OPTION AVAILABLE),Other,04-03-24 14:49,Dubai
Honda,CR-V,2022,"29,991 km","122,000",AED1854/month | 2022 Honda CR-V 2.4L | GCC Specifications | Ref#137342,GCC Specs,04-03-24 14:49,Dubai
Ford,F-Series Pickup,2012,"53,000 km","122,000",((BEST RAPTOR ROUSH 590HP IN TOWN)),GCC Specs,04-03-24 14:49,Dubai
Ford,F-Series Pickup,2018,"72,028 km","122,000",2018 Ford F150 King Ranch Luxury *Massage Seats*,Canadian Specs,04-03-24 14:49,Dubai
Ford,Pickup,2023,"3,400 km","122,000",F150 Single Cab,American Specs,04-03-24 14:49,Dubai
Chevrolet,Silverado,2022,"22,000 km",122000,"2022 Chevrolet Silverado Z-71 Trail Boss, 5.3L EcoTec3 V8, AT 10-speed , 355 HP, GCC",GCC Specs,45354.94097,Abu Dhabi
Toyota,Prado,2018,"28,223 km","123,000",TOYOTA PRADO 2018 V4 2.7L G.C.C SPECIFICATION IN EXCELLENT CONDITION,GCC Specs,04-03-24 14:49,Dubai
Toyota,Rav 4,2022,"35,700 km","123,000",Toyota RAV4 ADVENTURE 4WD 2.5 L â€“ 2022 GCC Specs â€“ Full Toyota Service History,GCC Specs,04-03-24 14:49,Dubai
Kia,Sorento,2023,0 km,"123,000",KIA SORENTO 2.5 PETROL  MODEL 2023,GCC Specs,04-03-24 14:49,Dubai
Kia,Sportage,2023,0 km,"123,000",KIA SPORTAGE,GCC Specs,04-03-24 14:49,Dubai
Kia,K8,2022,"44,000 km","123,000",Under warranty Kia K8 GCC with service contract like brand new,GCC Specs,04-03-24 14:49,Dubai
Kia,Sportage,2023,0 km,"123,000",GT Line 1.6 Engine Turbo,Korean Specs,04-03-24 14:49,Dubai
Kia,Sorento,2023,0 km,"123,000",BRAND NEW KIA SORENTO 2.5L PETROL MODEL 2023,GCC Specs,04-03-24 14:49,Dubai
Ford,Mustang,2022,"11,800 km","123,000",{MONTHLY 2460/-}CALIFORNIA SPECIAL/LOW MILAGE/CUSTOMRIMS/BLINDSPOT/CUSTOMLEATHERSEATS,American Specs,04-03-24 14:49,Dubai
Toyota,Hilux,2023,0 km,"124,000",Toyota Hilux Diesel Automatic 2.4L Double Cab 4WD *Export*,Other,04-03-24 14:49,Dubai
Toyota,Corolla Cross,2023,0 km,"124,000",2023 | TOYOTA COROLLA CROSS HYBRID 2.0L GERMANY SPECS -FULL OPTION - EXPORT ONLY,European Specs,04-03-24 14:49,Dubai
Toyota,Rav 4,2021,"50,000 km","124,000","TOYOTA RAV4 2021 ADVENTURE FULL OPTION + GCC FULL SERVICE +WARRANTY AL FUTTAIM, ORGINAL PAINT 100%",GCC Specs,04-03-24 14:49,Dubai
Toyota,Rav 4,2022,0 km,"124,000",Toyota Rav 4 2.0L,GCC Specs,04-03-24 14:49,Dubai
Toyota,Rav 4,2023,0 km,"124,000",Toyota RAV4 - hybrid - 2023 - 2.5L - full option,Other,04-03-24 14:49,Dubai
Hyundai,Santa Fe,2023,"11,000 km","124,000",2023 Hyundai Santa Fe Comfort Plus GCC,GCC Specs,04-03-24 14:49,Dubai
Hyundai,Palisade,2023,"2,300 km","124,000",Hyundai Palisade 2023,American Specs,04-03-24 14:49,Dubai
Kia,Sorento,2022,"15,000 km","124,000",2022 Kia Sorento EX DLX GCC,GCC Specs,04-03-24 14:49,Dubai
Kia,Sorento,2022,"12,845 km","124,000",AED1884/month | 2022 Kia Sorento EX 2.5L | Warranty | GCC Specifications | Ref#160599,GCC Specs,04-03-24 14:49,Dubai
Nissan,Pathfinder,2020,20 km,"124,000","New Year Offer Brand New Nissan Pathfinder SV, 3.5cc with Cruise Control, Sunroof,, Navigation",GCC Specs,04-03-24 14:49,Dubai
Nissan,Pathfinder,2020,20 km,"124,000","New Year Offer Brand New Nissan Pathfinder SV, 3.5cc with Cruise Control, Sunroof,, Navigation",GCC Specs,04-03-24 14:49,Dubai
Nissan,Patrol,2017,"161,000 km",124000,ظ„ظ„ط¨ظٹط¹ ظ†ظٹط³ط§ظ† ط¨ظ„ط§طھظٹظ†ظٹظˆظ… 2017 ظ…ط­ظˆظ„ ط§ظ„ط¨ظ„ط§طھظٹظ†ظٹظˆظ… ط§ظ„ط¬ط¯ظٹط¯ 2023 ظˆطھط­ظˆظٹظ„ظ‡ ظ…ط±طھط¨ ظˆطھط¹ظˆط¨ ط¹ظ„ظٹظ‡ ظˆط¹ظ„ظٹظ‡ ط¶ظ…ط§ظ†,GCC Specs,45354.94097,Abu Dhabi
Toyota,Hilux,2024,0 km,"124,500",2.8 Engine 4x4,GCC Specs,04-03-24 14:49,Dubai
Hyundai,Staria,2023,"4,800 km","124,500",HYUNDAI STARIA | 3.5L || 2023 || GCC,GCC Specs,04-03-24 14:49,Dubai
Hyundai,Staria,2023,"5,000 km","124,500",HYUNDAI STARIA,GCC Specs,04-03-24 14:49,Dubai
Ford,Expedition,2021,"158,336 km","124,500",GCC / 2021 / XLT SPORT + LEATHER SEATS + NAVIGATION + LANE ASSIST + CAMERA /  UNLIMITED KMS WARRANTY,GCC Specs,04-03-24 14:49,Dubai
Hyundai,Staria,2023,"5,000 km",124500,HYUNDAI STARIA GCC 2023 3.5,GCC Specs,45354.94097,Abu Dhabi
Hyundai,Staria,2023,600 km,124500,HYUNDAI STARIA GCC 2023 3.5 km 600,GCC Specs,45354.94097,Abu Dhabi
Toyota,Fortuner,2023,"18,126 km","124,900","AED 2,393pm â€¢ 0% Downpayment â€¢ 2023 Toyota Fortuner 2.7L â€¢ GCC â€¢ Agency Warranty",GCC Specs,04-03-24 14:49,Dubai
Honda,Accord,2023,0 km,"124,900",HONDA ACCORD 1.5L TURBO LX MODEL 2023 GCC SPECS,GCC Specs,04-03-24 14:49,Dubai
Ford,Mustang,2018,"66,846 km","124,900",2018 Ford Mustang GT Premium  â€¢ 1 Year free warranty â€¢ 0 Down payment,GCC Specs,04-03-24 14:49,Dubai
Toyota,Tacoma,2021,"48,000 km","124,950",TOYOTA TACOMA TRD  2021 V6 AED 1995/ month CANADIAN SPECS   PERFECT  CONDITION EXCELLENT CONDITION,Canadian Specs,04-03-24 14:49,Dubai
Ford,F-Series Pickup,2018,"70,335 km","124,999","Full Option | 2 Years Warranty, Free Resignation + Insurance | Easy Financing V6-3.5L Ref#A94503",American Specs,04-03-24 14:49,Dubai
Toyota,Prado,2019,"34,234 km","125,000",TOYOTA PRADO 2019 V4 2.7L G.C.C ACCIDENT FREE IN EXCELLENT CONDITION,GCC Specs,04-03-24 14:49,Dubai
Toyota,Prado,2019,"31,721 km","125,000",TOYOTA PRADO 2019 V4 2.7L G.C.C IN EXCELLENT CONDITION,GCC Specs,04-03-24 14:49,Dubai
Toyota,Prado,2017,"81,419 km","125,000",AED1899/month | 2017 Toyota Prado VXR 2.7L | Warranty | Service | GCC Specifications | Ref#161545,GCC Specs,04-03-24 14:49,Dubai
Toyota,Highlander,2022,"48,000 km","125,000",2022 Toyota Highlander Hybird,GCC Specs,04-03-24 14:49,Dubai
Toyota,Hilux,2023,0 km,"125,000",Ruba.TOYOTA HILUX SR5 4.0L PETROL MY2023,Other,04-03-24 14:49,Dubai
Toyota,Prado,2019,"19,142 km","125,000",TOYOTA PRADO 2019 V4 2.7L G.C.C SPECIFICATION IN EXCELLENT CONDITION,GCC Specs,04-03-24 14:49,Dubai
Toyota,Camry,2023,"21,000 km","125,000",2023 Toyota Camry Sport V6 GCC specs Monthly EMI 2290 Under Warranty From Al Futtaim,GCC Specs,04-03-24 14:49,Dubai
Toyota,Camry,2023,"13,000 km","125,000",Toyota Camry Limited V6 2023 ym gcc specification Under Warranty and Contract Serivice,GCC Specs,04-03-24 14:49,Dubai
Toyota,Prado,2018,"100,345 km","125,000",AED1899/month | 2018 Toyota Prado VXR 4.0L | GCC Specifications | Ref#158486,GCC Specs,04-03-24 14:49,Dubai
Toyota,Prado,2018,"100,345 km","125,000",AED1899/month | 2018 Toyota Prado VXR 4.0L | GCC Specifications | Ref#158486,GCC Specs,04-03-24 14:49,Dubai
Toyota,Hilux,2023,0 km,"125,000",2023 MODEL TOYOTA HILUX 2.4L DIESEL AT 4X4 SR5 GLX DOUBLE CAB FULL-OPTION 2.4L DIESEL AT 4X4,GCC Specs,04-03-24 14:49,Dubai
Hyundai,Staria,2023,0 km,"125,000",HYUNDAI STARIA 3.5L V6 11 SEATER PREMIUM MODEL 2023 GCC SPECS,GCC Specs,04-03-24 14:49,Dubai
Hyundai,Staria,2024,0 km,"125,000",Hyundai Staria,GCC Specs,04-03-24 14:49,Dubai
Kia,Sorento,2023,0 km,"125,000",(LHD) KIA SORENTO 2.5P AT MY2023 â€“ GREY (VC: SORENTO2.5P_1),Other,04-03-24 14:49,Dubai
Kia,Sorento,2023,0 km,"125,000","KIA SORENTO 2.5P AT MY2023 â€“ BLACK, GREY, WHITE (VC: SORENTO2.5P_1)",Other,04-03-24 14:49,Dubai
Kia,Sorento,2023,0 km,"125,000",(LHD) KIA SORENTO 2.5P AT MY2023 â€“ WHITE (VC: SORENTO2.5P_1),Other,04-03-24 14:49,Dubai
Kia,Stinger,2022,"9,500 km","125,000",KIA Stinger 2022 GT Line 2.5L - 4 cylinders,American Specs,04-03-24 14:49,Dubai
Nissan,Patrol,2019,"142,000 km","125,000",Nissan Patrol XE - Upgraded to Platinum,GCC Specs,04-03-24 14:49,Dubai
Nissan,Patrol,2019,"103,000 km","125,000",Patrol Super Safari | Low KM | Service History,GCC Specs,04-03-24 14:49,Dubai
Nissan,X-Trail,2023,"6,000 km","125,000",X.TRAIL first owner Agency cars very nice and clean,GCC Specs,04-03-24 14:49,Dubai
Nissan,Patrol,2017,"150,000 km","125,000",Family Driven Nissan Patrol 2017 With Low Milage,GCC Specs,04-03-24 14:49,Dubai
Nissan,Patrol,2019,"145,000 km","125,000",Nissan Patrol V6 for sale,GCC Specs,04-03-24 14:49,Dubai
Ford,F-Series Pickup,2017,"89,950 km","125,000","2017 Ford F-150 Sport XLT, Warranty, Excellent Condition, GCC",GCC Specs,04-03-24 14:49,Dubai
Ford,Mustang,2023,"4,600 km","125,000",2023 FORD MUSTANG ECOBOOST CONVERTIBLE V4 2.3L / CLEAN TITLE/,American Specs,04-03-24 14:49,Dubai
Ford,Mustang,2017,"84,800 km","125,000","2,569 / month | 0% DP | 2017 Ford Mustang GT Manual 5.0L V8 / Ford Warranty and Ford Service Pack",GCC Specs,04-03-24 14:49,Dubai
Ford,Expedition,2019,"32,000 km","125,000",2019 Ford Expedition Limited Chartrand | 3.5L V6 Engine 400 hp | Perfect Condition,Canadian Specs,04-03-24 14:49,Dubai
Ford,Mustang,2017,"92,000 km","125,000",Ford Mustang GT - with service contract,GCC Specs,04-03-24 14:49,Dubai
Ford,Mustang,2022,"4,800 km","125,000",{MONTHLY 1970/-} LOW KM/ACTIVE EXHAUST/DIGITAL CLUSTER/MEMORY SEATS/BLINDSPOT/PADDLE SHIFTERS,American Specs,04-03-24 14:49,Dubai
Nissan,Patrol,2020,"180,000 km",125000,ظ†ظٹط³ط§ظ† ظپطھظƒ ط³ظˆط¨ط± ط³ظپط§ط±ظٹ ظ…ظˆط¯ظٹظ„ 2020,GCC Specs,45354.94097,Abu Dhabi
Nissan,Patrol,2016,"190,524 km",125000,ظ†ظٹط³ط§ظ† ط¨ط§طھط±ظˆظ„ ط§ط³طھظٹط´ظ†,GCC Specs,45354.94097,Abu Dhabi
Kia,Sportage,2023,"18,000 km",125000,Kia Sportage GT-Line GCC 2023,GCC Specs,45354.94097,Abu Dhabi
Toyota,Hilux,2023,0 km,"125,500",2023MY II HILUX ADVENTURE 2.8L MT 4x4 II 360 CAMERA II EXPORT ONLY,GCC Specs,04-03-24 14:49,Dubai
Nissan,Patrol,2017,"119,000 km","125,500",2017 Nissan Patrol V6 Platinum 1st Owners Original Paint,GCC Specs,04-03-24 14:49,Dubai
Toyota,Camry,2023,0 km,"126,000",2023 TOYOTA CAMRY GRANDE 2.5L HYBRID,GCC Specs,04-03-24 14:49,Dubai
Toyota,Hilux,2023,0 km,"126,000",2023MY II HILUX ADVENTURE 2.8L DIESEL 360 CAMERA,GCC Specs,04-03-24 14:49,Dubai
Nissan,Patrol,2018,"76,000 km","126,000",2018 Nissan Patrol V6 Full Option Orignal Paint 1st Owner,GCC Specs,04-03-24 14:49,Dubai
Toyota,Fortuner,2014,"127,000 km","126,111",Toyota Land Cruiser 2014,GCC Specs,04-03-24 14:49,Dubai
Nissan,Xterra,2023,"25,000 km","126,500","2023 Nissan XTerra Platinum - Fully Loaded, Showroom Condition",GCC Specs,04-03-24 14:49,Dubai
Toyota,Avalon,2020,"54,610 km","127,000",AED1960/month | 2020 Toyota Avalon XLE 3.5L | Warranty | GCC Specifications | Ref#153634,GCC Specs,04-03-24 14:49,Dubai
Toyota,Hilux,2021,"56,370 km","127,000",AED1974/month | 2021 Toyota Hilux Adventure 4.0L | Warranty | GCC Specifications | Ref#153834,GCC Specs,04-03-24 14:49,Dubai
Toyota,Prado,2020,"62,222 km","127,000",HIGH QUALITY PRADO V6,GCC Specs,04-03-24 14:49,Dubai
Toyota,Hilux,2023,0 km,"127,000",2023 Toyota Hilux V6 - For Export,GCC Specs,04-03-24 14:49,Dubai
Toyota,Camry,2023,0 km,"127,000",2023 TOYOTA CAMRY GRANDE 3.5L,GCC Specs,04-03-24 14:49,Dubai
Toyota,FJ Cruiser,2021,"53,027 km","127,000",AED2157/month | 2021 Toyota FJ Cruiser 4.0L | Warranty | GCC Specifications | Ref#133684,GCC Specs,04-03-24 14:49,Dubai
Kia,Sorento,2023,0 km,"127,000",KIA SORENTO 2.4 -4X4 - PETROL - MODEL 2023,Other,04-03-24 14:49,Dubai
Kia,Sorento,2023,0 km,"127,000",KIA SORENTO 2.5  PETROL 2023 FULL OPTION,GCC Specs,04-03-24 14:49,Dubai
Kia,Sorento,2023,0 km,"127,000",KIA SORENTO  PETROL  AWD MODEL 2023,Other,04-03-24 14:49,Dubai
Nissan,Patrol,2017,"136,500 km","127,000",Nissan Patrol LE Titanium GCC 2017 Very Good Condition,GCC Specs,04-03-24 14:49,Dubai
Nissan,Patrol,2016,"137,000 km","127,000",Nissan patrol excellent condition/ top option,GCC Specs,04-03-24 14:49,Dubai
Ford,Edge,2020,"40,342 km","127,000","AED2,066/month | 2020 Ford Edge ST 2.7L | Warranty | Service | Full Ford Service | GCC | Ref#134188",GCC Specs,04-03-24 14:49,Dubai
Toyota,Camry,2023,13 km,"127,500",Toyota Camry 2.5l Q  for local registration,Other,04-03-24 14:49,Dubai
Toyota,Hilux,2024,0 km,"127,500",Toyota Hilux 2.8 Diesel Full Option Export @ 127500-/Aed,GCC Specs,04-03-24 14:49,Dubai
Ford,Mustang,2023,"22,000 km","127,500",2023 Model Mustang 2.3Fastback Ecoboost Premium Convertible Full Option Special Colour,Canadian Specs,04-03-24 14:49,Dubai
Toyota,Land Cruiser,2016,"46,187 km","128,000",TOYOTA LAND CRUISER 2016 V6 FULL OPTION G.C.C IN EXCELLENT CONDITION,GCC Specs,04-03-24 14:49,Dubai
Toyota,Land Cruiser,2016,"64,241 km","128,000",TOYOTA LAND CRUISER 2016 V6 G.C.C IN EXCELLENT CONDITION,GCC Specs,04-03-24 14:49,Dubai
Toyota,Camry,2024,0 km,"128,000",TOYOTA CAMRY 3.5 V6 LIMITED MODEL 2024,GCC Specs,04-03-24 14:49,Dubai
Toyota,Hilux,2024,0 km,"128,000",Toy. Hilux D/cab P/up 4x4 4.0L Petrol - A/T - 24YM - STD (EXPORT OFFER),GCC Specs,04-03-24 14:49,Dubai
Toyota,Fortuner,2021,"47,071 km","128,000","AED 2,133/month | 2021 | TOYOTA FORTUNER | GXR 4WD 4.0L V6 | FULL SERVICE HISTORY | T83893",GCC Specs,04-03-24 14:49,Dubai
Toyota,Hilux,2023,0 km,"128,000",Toyota Hilux 2.4L Diesel Automatic Transmission 4x4 2023 Limited,Other,04-03-24 14:49,Dubai
Toyota,Hilux,2023,0 km,"128,000",(FOR EXPORT) NEW 2023 TOYOTA HILUX ADVENTURE SRS D/C 2.8L DIESEL MANUAL,Other,04-03-24 14:49,Dubai
Toyota,Fortuner,2024,0 km,"128,000",Engine Diesel 2.4 (4x4),GCC Specs,04-03-24 14:49,Dubai
Toyota,Camry,2024,0 km,"128,000",BRAND NEW TOYOTA CAMRY LIMITED V6 3.5L PETROL - 2024,GCC Specs,04-03-24 14:49,Dubai
Kia,Sorento,2023,0 km,"128,000",KIA SORENTO  PETROL 2023 FULL OPTION,GCC Specs,04-03-24 14:49,Dubai
Nissan,Patrol,2018,"165,000 km","128,000",NISSAN PATROL PLATINUM 2017 V6 FULL OPTION WITH WARRANTY,GCC Specs,04-03-24 14:49,Dubai
Ford,Mustang,2021,"14,000 km","128,000",2021 FORD MUSTANG GT 5.0L V8 PREMIUM/ DIGITAL CLUSTER/ ORIGINAL AIRBAGS/ LOW KM,American Specs,04-03-24 14:49,Dubai
Ford,Mustang,2021,"35,000 km","128,000",2021 FORD MUSTANG GT 5.0L PREMIUM/ DIGITAL CLUSTER/ ACTIVE EXHAUST SYSTEM/ 0 DOWN PAYMENT FINANCE/,American Specs,04-03-24 14:49,Dubai
Ford,Mustang,2022,"15,000 km",128000,Ford Mustang GT Premium Package - VCC Papers,American Specs,45354.94097,Abu Dhabi
Nissan,Patrol,2018,"160,000 km",128000,Nissan Patrol Titanium LE400 2018,GCC Specs,45354.94097,Abu Dhabi
Toyota,Hilux,2024,0 km,"128,500",TOYOTA HILUX 4.0 AT BLACK 2024,GCC Specs,04-03-24 14:49,Dubai
Toyota,Hiace,2022,0 km,"129,000",TOYOTA HIACE AMBULANCE | 3.5L V6 | FULLY LOADED | 2022,GCC Specs,04-03-24 14:49,Dubai
Toyota,Corolla Cross,2023,0 km,"129,000",2023 TOYOTA COROLLA CROSS HYBRID 2.0L 4x4 GERMANY SPC FULL OPTION - For Export,European Specs,04-03-24 14:49,Dubai
Toyota,Highlander,2021,"13,465 km","129,000",2021 Toyota Highlander Hybrid A/T - 3.5L AWD SUV - Low Mileage - Ready to Drive - Book Now!,Other,04-03-24 14:49,Dubai
Toyota,Tundra,2019,"38,000 km","129,000",Toyota Tundra | TRD | CrewMax Sr5 | 2019 | Red | 5.7L V8 | American Specs,American Specs,04-03-24 14:49,Dubai
Toyota,Fortuner,2023,0 km,"129,000",Toyota Fortuner 2023 - New Brand - 2.4L Diesel-4WD-Stock Available- Export Only - GCC Specs,GCC Specs,04-03-24 14:49,Dubai
Toyota,Rav 4,2023,0 km,"129,000",Rav 4 Mid Hybrid 2023 - For Export,GCC Specs,04-03-24 14:49,Dubai
Toyota,Rav 4,2023,0 km,"129,000",(LHD) TOYOTA RAV4 2.5P HEV AT AWD MY2023 â€“ BLACK (VC: RAV42.5PH_2),Other,04-03-24 14:49,Dubai
Toyota,Fortuner,2022,"67,000 km","129,000",2022 Toyota Fortuner,GCC Specs,04-03-24 14:49,Dubai
Honda,Pilot,2022,"9,000 km","129,000","Honda Pilot Black Edition-Panoramic Roof-Rear DVD Original Paint-AED 2,575 Monthly Payment-0%DP",Canadian Specs,04-03-24 14:49,Dubai
Kia,Sorento,2022,"2,500 km","129,000","2022 - Kia Sorento 2.0L V4 , Warranty",Other,04-03-24 14:49,Dubai
Kia,Stinger,2023,"20,000 km","129,000",Kia Stinger 2023 Two years warranty,Canadian Specs,04-03-24 14:49,Dubai
Nissan,Xterra,2023,"21,000 km","129,000",2023 Nissan Xterra Platinum GCC,GCC Specs,04-03-24 14:49,Dubai
Nissan,Xterra,2023,0 km,"129,000",2023 Nissan X-Terra 4WD Platinum Petrol A/T 2.5L / Luxury Interior with 3 yrs Warranty / GCC Specs,Other,04-03-24 14:49,Dubai
Nissan,Patrol,2021,"99,000 km","129,000",PATROL SAFARI 2021 2DOOR MANUAL GCC FULL +  WARRANTY AL MASAOOD -آ  FULL OPTION + ORGINAL PAINT 100%,GCC Specs,04-03-24 14:49,Dubai
Ford,Ranger,2022,0 km,"129,000",FORD RANGER WILDTRACK 3.2L 4X4 DOUBLE CAB HI A/T DSL [EXPOT ONLY] [DA],GCC Specs,04-03-24 14:49,Dubai
Ford,Ranger,2022,0 km,"129,000",FORD RANGER WILDTRACK 3.2L 4X4 DOUBLE CAB HI A/T DSL [EXPOT ONLY] [As],GCC Specs,04-03-24 14:49,Dubai
Ford,Explorer,2021,"60,000 km","129,000",Ford Explorer 2021 ST,Canadian Specs,04-03-24 14:49,Dubai
Nissan,Patrol,2018,"136,000 km",129000,ظ†ظٹط³ط§ظ† ط¨ط§طھط±ظˆظ„ ط¨ظ„ط§طھظٹظ†ظٹظˆظ… V6 ط³طھظ‡ ط³ظ„ظ†ط¯ط± ط§ط¨ظٹط¶ / ط²ط¹ظپط±ط§ظ†ظٹ ط®ظ„ظٹط¬ظٹ ط§ظ„ظ…ط³ط¹ظˆط¯ 2018,GCC Specs,45354.94097,Abu Dhabi
Nissan,Patrol,2020,"141,000 km",129000,ظ†ظٹط³ط§ظ† ط³ظˆط¨ط± ط³ظپط§ط±ظٹ ظ‚ظٹط± ط£طھظˆظ…ط§طھظƒ ط§ط¨ظٹط¶ / ط²ط¹ظپط±ط§ظ†ظٹ ط®ظ„ظٹط¬ظٹ 2020,GCC Specs,45354.94097,Abu Dhabi
Toyota,Camry,2023,0 km,"129,500",TOYOTA CAMRY GRANDE 2.5L HYBRID 2023,GCC Specs,04-03-24 14:49,Dubai
Toyota,Prado,2019,"130,334 km","129,900",AED 2079 PM | 4.0L EXR  V6 GCC DEALER WARRANTY,GCC Specs,04-03-24 14:49,Dubai
Honda,Other,2023,0 km,"129,900",HONDA ZR-V 1.5L TURBO EX MODEL 2023 GCC SPECS,GCC Specs,04-03-24 14:49,Dubai
Kia,Telluride,2021,"89,810 km","129,900",AED 2079 PM | 3.8L SX GT LINE V6 AWD GCC DEALER WARRANTY,GCC Specs,04-03-24 14:49,Dubai
Kia,Sportage,2023,"29,500 km",129990,Premium Kia Sportage 2023 GCC Turbo 1.6L Full Option under warranty,GCC Specs,45354.94097,Abu Dhabi
Toyota,Highlander,2020,"101,605 km","129,999",LE AWD V6 3.5L | 2 Years Warranty | Free Insurance + Registration | 0% Downpayment Ref#S502802,Canadian Specs,04-03-24 14:49,Dubai
Ford,Bronco,2021,"41,000 km","129,999","FORD BRONCO BIG BEND 2021 MODEL 41,000 KM DRIVEN",Other,04-03-24 14:49,Dubai
Toyota,Fortuner,2023,0 km,"130,000",Toyota Fortuner 2.8 AT full option 2023 AYA,GCC Specs,04-03-24 14:49,Dubai
Toyota,Fortuner,2023,0 km,"130,000",Toyota Fortuner 2.8 Diesel Full Options MY23,European Specs,04-03-24 14:49,Dubai
Toyota,Fortuner,2023,0 km,"130,000",Toyota Fortuner VXR 2.8 Diesel Full Options MY23,European Specs,04-03-24 14:49,Dubai
Toyota,FJ Cruiser,2021,"59,656 km","130,000",AED1975/month | 2021 Toyota FJ Cruiser 4.0L | Warranty | Full Toyota Service | GCC | Ref#151843,GCC Specs,04-03-24 14:49,Dubai
Toyota,Land Cruiser,2014,"180,834 km","130,000",Toyota land cruisers 2014,GCC Specs,04-03-24 14:49,Dubai
Toyota,Camry,2024,0 km,"130,000",2024 Toyota Camry Limited (Panoramic Roof  JBL Sound System) 3.5L V6 Petrol A/T FWD,GCC Specs,04-03-24 14:49,Dubai
Toyota,Land Cruiser,2015,"130,000 km","130,000",Toyota Land Cruiser G.X.R  2015-Model G.C.C Spec,GCC Specs,04-03-24 14:49,Dubai
Toyota,Fortuner,2023,0 km,"130,000",Toyota Fortuner 2.8L Executive 6-Auto 4x4,Other,04-03-24 14:49,Dubai
Toyota,Fortuner,2023,0 km,"130,000","TOYOTA FORTUNER 4X4 PETROL 2.7L, 2023, GCC SPECIFICATION, BRAND NEW !!",GCC Specs,04-03-24 14:49,Dubai
Toyota,Land Cruiser,2023,0 km,"130,000",2023 TOYOTA LAND CRUISER LC79SC 4.2D MT,Other,04-03-24 14:49,Dubai
Toyota,Land Cruiser 76 series,2016,"118,000 km","130,000",2016 Toyota Land Cruiser 76 series// under warranty,GCC Specs,04-03-24 14:49,Dubai
Toyota,FJ Cruiser,2022,"122,000 km","130,000","(2022) TOYOTA FJ CRUISER V6, GCC",GCC Specs,04-03-24 14:49,Dubai
Toyota,FJ Cruiser,2022,"122,000 km","130,000","(2022) TOYOTA FJ CRUISER V6, GCC",GCC Specs,04-03-24 14:49,Dubai
Toyota,Highlander,2023,"4,700 km","130,000",Toyota Highlander Limited 2023 White 2.5L 4 Cylinder,American Specs,04-03-24 14:49,Dubai
Toyota,Fortuner,2023,0 km,"130,000",toyota fortuner vx 2.8l diesel-SAN,European Specs,04-03-24 14:49,Dubai
Toyota,Rav 4,2023,0 km,"130,000",RAV4 2.5L HYBRED 4WD-SANDY,GCC Specs,04-03-24 14:49,Dubai
Toyota,Fortuner,2023,0 km,"130,000",FORTUNER VX 2.8L DIESEL- SALEM,European Specs,04-03-24 14:49,Dubai
Toyota,Fortuner,2022,0 km,"130,000",Toyota Fortuner 2.4 Diesel Full option,GCC Specs,04-03-24 14:49,Dubai
Toyota,Fortuner,2023,0 km,"130,000",TOYOTA FORTUNER 2.8L COMFORT TURBO ABS 3X AIRBAGS AT -RUBA,Other,04-03-24 14:49,Dubai
Hyundai,Santa Fe,2023,0 km,"130,000",HYUNDAI SANTA FE,GCC Specs,04-03-24 14:49,Dubai
Kia,Sorento,2023,0 km,"130,000",(LHD) KIA SORENTO 2.5P AT MY2023 â€“ BLACK (VC: SORENTO2.5P_3),Other,04-03-24 14:49,Dubai
Kia,Sorento,2023,0 km,"130,000",(LHD) KIA SORENTO 3.5P AT MY2023 â€“ WHITE (VC: SORENTO3.5P_2),Other,04-03-24 14:49,Dubai
Kia,Carnival,2023,"3,500 km","130,000",Kia Carnival Lx 2023 Very Clean,American Specs,04-03-24 14:49,Dubai
Nissan,Patrol,2018,"128,000 km","130,000",NISSAN PATROL 4.0L PLATINUM FACELIFTED TO 2021 SHAPE,GCC Specs,04-03-24 14:49,Dubai
